"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"84","20396","Oaxaca","Santa María la Asunción","guarderias",0,0,130,0,"20"
"85","30011","Veracruz","Alvarado","guarderias",1,3903,130,29,"30"
"86","20281","Oaxaca","San Miguel Tecomatlán","guarderias",0,0,130,0,"20"
"87","20086","Oaxaca","San Agustín Tlacotepec","guarderias",0,0,130,0,"20"
"88","15034","Estado de México","Ecatzingo","guarderias",0,0,130,0,"15"
"89","20203","Oaxaca","San Juan Lachigalla","guarderias",0,0,130,0,"20"
"90","20447","Oaxaca","Santa María Zacatepec","guarderias",1,2177,130,16,"20"
"91","20357","Oaxaca","Santa Ana Tavela","guarderias",0,0,130,0,"20"
"92","20454","Oaxaca","Santiago Atitlán","guarderias",0,0,130,0,"20"
"93","20157","Oaxaca","San Jacinto Amilpas","guarderias",3,1384,130,8,"20"
"94","16072","Michoacán","Queréndaro","guarderias",2,1493,130,9,"16"
"95","19008","Nuevo León","Bustamante","guarderias",0,0,130,0,"19"
"96","14021","Jalisco","Casimiro Castillo","guarderias",2,2125,130,14,"14"
"97","21124","Puebla","San Gabriel Chilac","guarderias",0,0,130,0,"21"
"98","14108","Jalisco","Tuxpan","guarderias",8,3775,130,21,"14"
"99","15021","Estado de México","Coatepec Harinas","guarderias",3,5120,130,36,"15"
"100","21048","Puebla","Chiautzingo","guarderias",1,2357,130,17,"21"
"101","20149","Oaxaca","San Francisco Sola","guarderias",0,0,130,0,"20"
"102","19032","Nuevo León","Lampazos de Naranjo","guarderias",0,0,130,0,"19"
"103","24047","San Luis Potosí","Villa de Guadalupe","guarderias",0,0,130,0,"24"
"104","21153","Puebla","Tecali de Herrera","guarderias",0,0,130,0,"21"
"105","20426","Oaxaca","Santa María Peñoles","guarderias",0,0,130,0,"20"
"106","21055","Puebla","Chila","guarderias",0,0,130,0,"21"
"107","10012","Durango","Lerdo","guarderias",12,18066,130,127,"10"
"108","07077","Chiapas","Salto de Agua","guarderias",1,8743,130,66,"07"
"109","10005","Durango","Durango","guarderias",126,69173,130,406,"10"
"110","15069","Estado de México","Papalotla","guarderias",0,0,130,0,"15"
"111","26034","Sonora","Huépac","guarderias",0,0,130,0,"26"
"112","20500","Oaxaca","Santiago Yosondúa","guarderias",0,0,130,0,"20"
"113","22018","Querétaro","Tolimán","guarderias",0,0,130,0,"22"
"114","20297","Oaxaca","San Pablo Tijaltepec","guarderias",0,0,130,0,"20"
"115","20199","Oaxaca","San Juan Ihualtepec","guarderias",0,0,130,0,"20"
"116","30028","Veracruz","Boca del Río","guarderias",20,9773,130,55,"30"
"117","20436","Oaxaca","Santa María Texcatitlán","guarderias",0,0,130,0,"20"
"118","20250","Oaxaca","San Mateo Etlatongo","guarderias",0,0,130,0,"20"
"119","08004","Chihuahua","Aquiles Serdán","guarderias",5,2620,130,15,"08"
"120","18005","Nayarit","Huajicori","guarderias",1,1740,130,12,"18"
"121","28005","Tamaulipas","Burgos","guarderias",0,0,130,0,"28"
"122","30045","Veracruz","Cosamaloapan de Carpio","guarderias",2,4610,130,33,"30"
"123","21165","Puebla","Tepemaxalco","guarderias",0,0,130,0,"21"
"124","30178","Veracruz","Tlacotalpan","guarderias",0,0,130,0,"30"
"125","21185","Puebla","Tlapanalá","guarderias",0,0,130,0,"21"
"126","20327","Oaxaca","San Pedro Tapanatepec","guarderias",0,0,130,0,"20"
"127","20147","Oaxaca","San Francisco Nuxaño","guarderias",0,0,130,0,"20"
"128","18015","Nayarit","Santiago Ixcuintla","guarderias",13,9087,130,57,"18"
"129","30166","Veracruz","Tepetlán","guarderias",0,0,130,0,"30"
"130","21159","Puebla","Teopantlán","guarderias",0,0,130,0,"21"
"131","21149","Puebla","Santiago Miahuatlán","guarderias",2,3550,130,25,"21"
"132","20552","Oaxaca","Tlacotepec Plumas","guarderias",0,0,130,0,"20"
"133","30181","Veracruz","Tlalixcoyan","guarderias",2,3521,130,25,"30"
"134","21192","Puebla","Tuzamapan de Galeana","guarderias",1,531,130,3,"21"
"135","21214","Puebla","Zinacatepec","guarderias",2,1965,130,13,"21"
"136","10024","Durango","Rodeo","guarderias",0,0,130,0,"10"
"137","20252","Oaxaca","San Mateo Peñasco","guarderias",0,0,130,0,"20"
"138","19018","Nuevo León","García","guarderias",19,50275,130,368,"19"
