"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"49","21043","Puebla","Cuetzalan del Progreso","guarderias",2,5752,130,42,"21"
"50","21043","Puebla","Cuetzalan del Progreso","asilos",0,4074,324,13,"21"
"51","21043","Puebla","Cuetzalan del Progreso","estancias",0,411,100,4,"21"
"52","21044","Puebla","Cuyoaco","guarderias",1,1950,130,14,"21"
"53","21044","Puebla","Cuyoaco","asilos",0,1286,324,4,"21"
"54","21044","Puebla","Cuyoaco","estancias",0,167,100,2,"21"
"55","21045","Puebla","Chalchicomula de Sesma","guarderias",1,5420,130,41,"21"
"56","21045","Puebla","Chalchicomula de Sesma","asilos",0,3468,324,11,"21"
"57","21045","Puebla","Chalchicomula de Sesma","estancias",1,617,100,5,"21"
"58","21048","Puebla","Chiautzingo","guarderias",1,2357,130,17,"21"
"59","21048","Puebla","Chiautzingo","asilos",0,1620,324,5,"21"
"60","21048","Puebla","Chiautzingo","estancias",0,258,100,3,"21"
"61","21051","Puebla","Chietla","guarderias",1,4066,130,30,"21"
"62","21051","Puebla","Chietla","asilos",0,3640,324,11,"21"
"63","21051","Puebla","Chietla","estancias",0,492,100,5,"21"
"64","21053","Puebla","Chignahuapan","guarderias",3,7547,130,55,"21"
"65","21053","Puebla","Chignahuapan","asilos",0,4858,324,15,"21"
"66","21053","Puebla","Chignahuapan","estancias",0,372,100,4,"21"
"67","21054","Puebla","Chignautla","guarderias",3,4485,130,32,"21"
"68","21054","Puebla","Chignautla","asilos",0,1495,324,5,"21"
"69","21054","Puebla","Chignautla","estancias",0,285,100,3,"21"
"70","21064","Puebla","Francisco Z. Mena","guarderias",1,1950,130,14,"21"
"71","21064","Puebla","Francisco Z. Mena","asilos",0,1659,324,5,"21"
"72","21064","Puebla","Francisco Z. Mena","estancias",0,195,100,2,"21"
"73","21071","Puebla","Huauchinango","guarderias",5,11918,130,87,"21"
"74","21071","Puebla","Huauchinango","asilos",0,6831,324,21,"21"
"75","21071","Puebla","Huauchinango","estancias",2,726,100,5,"21"
"76","21073","Puebla","Huehuetlán el Chico","guarderias",0,1192,130,9,"21"
"77","21073","Puebla","Huehuetlán el Chico","asilos",1,1062,324,2,"21"
"78","21073","Puebla","Huehuetlán el Chico","estancias",0,65,100,1,"21"
"79","21074","Puebla","Huejotzingo","guarderias",5,10094,130,73,"21"
"80","21074","Puebla","Huejotzingo","asilos",0,5023,324,16,"21"
"81","21074","Puebla","Huejotzingo","estancias",1,1184,100,11,"21"
"82","21075","Puebla","Hueyapan","guarderias",1,1617,130,11,"21"
"83","21075","Puebla","Hueyapan","asilos",0,695,324,2,"21"
"84","21075","Puebla","Hueyapan","estancias",0,93,100,1,"21"
"85","21085","Puebla","Izúcar de Matamoros","guarderias",5,9719,130,70,"21"
"86","21085","Puebla","Izúcar de Matamoros","asilos",1,6932,324,20,"21"
"87","21085","Puebla","Izúcar de Matamoros","estancias",1,1227,100,11,"21"
"88","21090","Puebla","Juan C. Bonilla","guarderias",1,2702,130,20,"21"
"89","21090","Puebla","Juan C. Bonilla","asilos",0,1343,324,4,"21"
"90","21090","Puebla","Juan C. Bonilla","estancias",0,242,100,2,"21"
"91","21091","Puebla","Juan Galindo","guarderias",1,927,130,6,"21"
"92","21091","Puebla","Juan Galindo","asilos",0,891,324,3,"21"
"93","21091","Puebla","Juan Galindo","estancias",0,123,100,1,"21"
"94","21094","Puebla","Libres","guarderias",2,4335,130,31,"21"
"95","21094","Puebla","Libres","asilos",0,2441,324,8,"21"
"96","21094","Puebla","Libres","estancias",0,345,100,3,"21"
"97","21102","Puebla","Nealtican","guarderias",1,1815,130,13,"21"
"98","21102","Puebla","Nealtican","asilos",0,845,324,3,"21"
"99","21102","Puebla","Nealtican","estancias",0,150,100,2,"21"
"100","21104","Puebla","Nopalucan","guarderias",1,4214,130,31,"21"
"101","21104","Puebla","Nopalucan","asilos",0,1380,324,4,"21"
"102","21104","Puebla","Nopalucan","estancias",0,256,100,3,"21"
"103","21108","Puebla","Oriental","guarderias",1,2476,130,18,"21"
"104","21108","Puebla","Oriental","asilos",0,1262,324,4,"21"
"105","21108","Puebla","Oriental","estancias",0,211,100,2,"21"
"106","21110","Puebla","Palmar de Bravo","guarderias",1,6713,130,51,"21"
"107","21110","Puebla","Palmar de Bravo","asilos",0,3110,324,10,"21"
"108","21110","Puebla","Palmar de Bravo","estancias",0,693,100,7,"21"
"109","21114","Puebla","Puebla","guarderias",212,154240,130,974,"21"
"110","21114","Puebla","Puebla","asilos",18,130168,324,384,"21"
"111","21114","Puebla","Puebla","estancias",3,17963,100,177,"21"
"112","21115","Puebla","Quecholac","guarderias",2,8081,130,60,"21"
"113","21115","Puebla","Quecholac","asilos",0,3332,324,10,"21"
"114","21115","Puebla","Quecholac","estancias",0,527,100,5,"21"
"115","21117","Puebla","Rafael Lara Grajales","guarderias",1,1822,130,13,"21"
"116","21117","Puebla","Rafael Lara Grajales","asilos",0,875,324,3,"21"
"117","21117","Puebla","Rafael Lara Grajales","estancias",0,108,100,1,"21"
"118","21119","Puebla","San Andrés Cholula","guarderias",13,12537,130,83,"21"
"119","21119","Puebla","San Andrés Cholula","asilos",3,8105,324,22,"21"
"120","21119","Puebla","San Andrés Cholula","estancias",1,1198,100,11,"21"
"121","21122","Puebla","San Felipe Teotlalcingo","guarderias",0,1347,130,10,"21"
"122","21122","Puebla","San Felipe Teotlalcingo","asilos",1,859,324,2,"21"
"123","21122","Puebla","San Felipe Teotlalcingo","estancias",0,98,100,1,"21"
"124","21129","Puebla","San José Miahuatlán","guarderias",1,1338,130,9,"21"
"125","21129","Puebla","San José Miahuatlán","asilos",0,1130,324,3,"21"
"126","21129","Puebla","San José Miahuatlán","estancias",0,115,100,1,"21"
"127","21132","Puebla","San Martín Texmelucan","guarderias",13,16521,130,114,"21"
"128","21132","Puebla","San Martín Texmelucan","asilos",1,9710,324,29,"21"
"129","21132","Puebla","San Martín Texmelucan","estancias",3,1612,100,13,"21"
"130","21134","Puebla","San Matías Tlalancaleca","guarderias",1,2543,130,19,"21"
"131","21134","Puebla","San Matías Tlalancaleca","asilos",0,1414,324,4,"21"
"132","21134","Puebla","San Matías Tlalancaleca","estancias",0,197,100,2,"21"
"133","21136","Puebla","San Miguel Xoxtla","guarderias",1,1200,130,8,"21"
"134","21136","Puebla","San Miguel Xoxtla","asilos",0,768,324,2,"21"
"135","21136","Puebla","San Miguel Xoxtla","estancias",0,87,100,1,"21"
"136","21138","Puebla","San Nicolás de los Ranchos","guarderias",1,1403,130,10,"21"
"137","21138","Puebla","San Nicolás de los Ranchos","asilos",0,1133,324,3,"21"
"138","21138","Puebla","San Nicolás de los Ranchos","estancias",0,164,100,2,"21"
"139","21140","Puebla","San Pedro Cholula","guarderias",11,12213,130,83,"21"
"140","21140","Puebla","San Pedro Cholula","asilos",2,9685,324,28,"21"
"141","21140","Puebla","San Pedro Cholula","estancias",0,1448,100,14,"21"
"142","21142","Puebla","San Salvador el Seco","guarderias",3,3313,130,22,"21"
"143","21142","Puebla","San Salvador el Seco","asilos",1,2149,324,6,"21"
"144","21142","Puebla","San Salvador el Seco","estancias",1,320,100,2,"21"
"145","21143","Puebla","San Salvador el Verde","guarderias",3,3650,130,25,"21"
"146","21143","Puebla","San Salvador el Verde","asilos",0,2267,324,7,"21"
"147","21143","Puebla","San Salvador el Verde","estancias",0,233,100,2,"21"
"148","21149","Puebla","Santiago Miahuatlán","guarderias",2,3550,130,25,"21"
"149","21149","Puebla","Santiago Miahuatlán","asilos",0,1513,324,5,"21"
"150","21149","Puebla","Santiago Miahuatlán","estancias",0,216,100,2,"21"
"151","21152","Puebla","Soltepec","guarderias",0,1397,130,11,"21"
"152","21152","Puebla","Soltepec","asilos",1,1114,324,2,"21"
"153","21152","Puebla","Soltepec","estancias",0,84,100,1,"21"
"154","21154","Puebla","Tecamachalco","guarderias",2,9066,130,68,"21"
"155","21154","Puebla","Tecamachalco","asilos",0,4496,324,14,"21"
"156","21154","Puebla","Tecamachalco","estancias",0,963,100,10,"21"
"157","21156","Puebla","Tehuacán","guarderias",46,33069,130,208,"21"
"158","21156","Puebla","Tehuacán","asilos",2,18390,324,55,"21"
"159","21156","Puebla","Tehuacán","estancias",4,2965,100,26,"21"
"160","21157","Puebla","Tehuitzingo","guarderias",1,1361,130,9,"21"
"161","21157","Puebla","Tehuitzingo","asilos",0,1754,324,5,"21"
"162","21157","Puebla","Tehuitzingo","estancias",0,186,100,2,"21"
"163","21161","Puebla","Tepanco de López","guarderias",1,2670,130,20,"21"
"164","21161","Puebla","Tepanco de López","asilos",0,1316,324,4,"21"
"165","21161","Puebla","Tepanco de López","estancias",0,280,100,3,"21"
"166","21162","Puebla","Tepango de Rodríguez","guarderias",1,471,130,3,"21"
"167","21162","Puebla","Tepango de Rodríguez","asilos",0,423,324,1,"21"
"168","21162","Puebla","Tepango de Rodríguez","estancias",0,49,100,0,"21"
"169","21164","Puebla","Tepeaca","guarderias",5,10728,130,78,"21"
"170","21164","Puebla","Tepeaca","asilos",0,4464,324,14,"21"
"171","21164","Puebla","Tepeaca","estancias",0,755,100,8,"21"
"172","21172","Puebla","Tetela de Ocampo","guarderias",1,2693,130,20,"21"
"173","21172","Puebla","Tetela de Ocampo","asilos",0,2672,324,8,"21"
"174","21172","Puebla","Tetela de Ocampo","estancias",0,418,100,4,"21"
"175","21173","Puebla","Teteles de Ávila Castillo","guarderias",2,582,130,2,"21"
"176","21173","Puebla","Teteles de Ávila Castillo","asilos",0,448,324,1,"21"
"177","21173","Puebla","Teteles de Ávila Castillo","estancias",0,93,100,1,"21"
"178","21174","Puebla","Teziutlán","guarderias",10,9590,130,64,"21"
"179","21174","Puebla","Teziutlán","asilos",1,7175,324,21,"21"
"180","21174","Puebla","Teziutlán","estancias",0,715,100,7,"21"
"181","21176","Puebla","Tilapa","guarderias",0,1010,130,8,"21"
"182","21176","Puebla","Tilapa","asilos",0,869,324,3,"21"
"183","21176","Puebla","Tilapa","estancias",1,126,100,0,"21"
"184","21177","Puebla","Tlacotepec de Benito Juárez","guarderias",1,7553,130,57,"21"
"185","21177","Puebla","Tlacotepec de Benito Juárez","asilos",0,3042,324,9,"21"
"186","21177","Puebla","Tlacotepec de Benito Juárez","estancias",0,560,100,6,"21"
"187","21180","Puebla","Tlahuapan","guarderias",3,5043,130,36,"21"
"188","21180","Puebla","Tlahuapan","asilos",0,2686,324,8,"21"
"189","21180","Puebla","Tlahuapan","estancias",0,449,100,4,"21"
"190","21186","Puebla","Tlatlauquitepec","guarderias",2,5391,130,39,"21"
"191","21186","Puebla","Tlatlauquitepec","asilos",0,4706,324,15,"21"
"192","21186","Puebla","Tlatlauquitepec","estancias",0,653,100,7,"21"
"193","21189","Puebla","Tochtepec","guarderias",1,2756,130,20,"21"
"194","21189","Puebla","Tochtepec","asilos",0,1376,324,4,"21"
"195","21189","Puebla","Tochtepec","estancias",0,236,100,2,"21"
"196","21192","Puebla","Tuzamapan de Galeana","guarderias",1,531,130,3,"21"
"197","21192","Puebla","Tuzamapan de Galeana","asilos",0,731,324,2,"21"
"198","21192","Puebla","Tuzamapan de Galeana","estancias",0,86,100,1,"21"
"199","21193","Puebla","Tzicatlacoyan","guarderias",1,780,130,5,"21"
"200","21193","Puebla","Tzicatlacoyan","asilos",0,633,324,2,"21"
"201","21193","Puebla","Tzicatlacoyan","estancias",0,53,100,1,"21"
"202","21194","Puebla","Venustiano Carranza","guarderias",2,3543,130,25,"21"
"203","21194","Puebla","Venustiano Carranza","asilos",0,2349,324,7,"21"
"204","21194","Puebla","Venustiano Carranza","estancias",0,354,100,4,"21"
"205","21197","Puebla","Xicotepec","guarderias",5,9669,130,69,"21"
"206","21197","Puebla","Xicotepec","asilos",0,5396,324,17,"21"
"207","21197","Puebla","Xicotepec","estancias",0,1079,100,11,"21"
"208","21199","Puebla","Xiutetelco","guarderias",1,5623,130,42,"21"
"209","21199","Puebla","Xiutetelco","asilos",0,2404,324,7,"21"
"210","21199","Puebla","Xiutetelco","estancias",0,628,100,6,"21"
"211","21203","Puebla","Xochitlán Todos Santos","guarderias",0,850,130,7,"21"
"212","21203","Puebla","Xochitlán Todos Santos","asilos",0,543,324,2,"21"
"213","21203","Puebla","Xochitlán Todos Santos","estancias",1,93,100,0,"21"
"214","21207","Puebla","Zacapoaxtla","guarderias",1,6434,130,48,"21"
"215","21207","Puebla","Zacapoaxtla","asilos",0,4602,324,14,"21"
"216","21207","Puebla","Zacapoaxtla","estancias",0,707,100,7,"21"
"217","21208","Puebla","Zacatlán","guarderias",6,11168,130,80,"21"
"218","21208","Puebla","Zacatlán","asilos",1,4621,324,13,"21"
"219","21208","Puebla","Zacatlán","estancias",1,953,100,9,"21"
"220","21209","Puebla","Zapotitlán","guarderias",1,838,130,5,"21"
"221","21209","Puebla","Zapotitlán","asilos",0,864,324,3,"21"
"222","21209","Puebla","Zapotitlán","estancias",0,119,100,1,"21"
"223","21211","Puebla","Zaragoza","guarderias",2,1902,130,13,"21"
"224","21211","Puebla","Zaragoza","asilos",0,1120,324,3,"21"
"225","21211","Puebla","Zaragoza","estancias",0,157,100,2,"21"
"226","21212","Puebla","Zautla","guarderias",1,2416,130,18,"21"
"227","21212","Puebla","Zautla","asilos",0,1785,324,6,"21"
"228","21212","Puebla","Zautla","estancias",0,195,100,2,"21"
"229","21214","Puebla","Zinacatepec","guarderias",2,1965,130,13,"21"
"230","21214","Puebla","Zinacatepec","asilos",1,1170,324,3,"21"
"231","21214","Puebla","Zinacatepec","estancias",0,170,100,2,"21"
"232","21001","Puebla","Acajete","guarderias",0,0,130,0,"21"
"233","21001","Puebla","Acajete","asilos",0,0,324,0,"21"
"234","21001","Puebla","Acajete","estancias",0,0,100,0,"21"
"235","21002","Puebla","Acateno","guarderias",0,0,130,0,"21"
"236","21002","Puebla","Acateno","asilos",0,0,324,0,"21"
"237","21002","Puebla","Acateno","estancias",0,0,100,0,"21"
"238","21005","Puebla","Acteopan","guarderias",0,0,130,0,"21"
"239","21005","Puebla","Acteopan","asilos",0,0,324,0,"21"
"240","21005","Puebla","Acteopan","estancias",0,0,100,0,"21"
"241","21006","Puebla","Ahuacatlán","guarderias",0,0,130,0,"21"
"242","21006","Puebla","Ahuacatlán","asilos",0,0,324,0,"21"
"243","21006","Puebla","Ahuacatlán","estancias",0,0,100,0,"21"
"244","21007","Puebla","Ahuatlán","guarderias",0,0,130,0,"21"
"245","21007","Puebla","Ahuatlán","asilos",0,0,324,0,"21"
"246","21007","Puebla","Ahuatlán","estancias",0,0,100,0,"21"
"247","21008","Puebla","Ahuazotepec","guarderias",0,0,130,0,"21"
"248","21008","Puebla","Ahuazotepec","asilos",0,0,324,0,"21"
"249","21008","Puebla","Ahuazotepec","estancias",0,0,100,0,"21"
"250","21009","Puebla","Ahuehuetitla","guarderias",0,0,130,0,"21"
"251","21009","Puebla","Ahuehuetitla","asilos",0,0,324,0,"21"
"252","21009","Puebla","Ahuehuetitla","estancias",0,0,100,0,"21"
"253","21011","Puebla","Albino Zertuche","guarderias",0,0,130,0,"21"
"254","21011","Puebla","Albino Zertuche","asilos",0,0,324,0,"21"
"255","21011","Puebla","Albino Zertuche","estancias",0,0,100,0,"21"
"256","21012","Puebla","Aljojuca","guarderias",0,0,130,0,"21"
"257","21012","Puebla","Aljojuca","asilos",0,0,324,0,"21"
"258","21012","Puebla","Aljojuca","estancias",0,0,100,0,"21"
"259","21014","Puebla","Amixtlán","guarderias",0,0,130,0,"21"
"260","21014","Puebla","Amixtlán","asilos",0,0,324,0,"21"
"261","21014","Puebla","Amixtlán","estancias",0,0,100,0,"21"
"262","21017","Puebla","Atempan","guarderias",0,0,130,0,"21"
"263","21017","Puebla","Atempan","asilos",0,0,324,0,"21"
"264","21017","Puebla","Atempan","estancias",0,0,100,0,"21"
"265","21018","Puebla","Atexcal","guarderias",0,0,130,0,"21"
"266","21018","Puebla","Atexcal","asilos",0,0,324,0,"21"
"267","21018","Puebla","Atexcal","estancias",0,0,100,0,"21"
"268","21021","Puebla","Atzala","guarderias",0,0,130,0,"21"
"269","21021","Puebla","Atzala","asilos",0,0,324,0,"21"
"270","21021","Puebla","Atzala","estancias",0,0,100,0,"21"
"271","21022","Puebla","Atzitzihuacán","guarderias",0,0,130,0,"21"
"272","21022","Puebla","Atzitzihuacán","asilos",0,0,324,0,"21"
"273","21022","Puebla","Atzitzihuacán","estancias",0,0,100,0,"21"
"274","21023","Puebla","Atzitzintla","guarderias",0,0,130,0,"21"
"275","21023","Puebla","Atzitzintla","asilos",0,0,324,0,"21"
"276","21023","Puebla","Atzitzintla","estancias",0,0,100,0,"21"
"277","21024","Puebla","Axutla","guarderias",0,0,130,0,"21"
"278","21024","Puebla","Axutla","asilos",0,0,324,0,"21"
"279","21024","Puebla","Axutla","estancias",0,0,100,0,"21"
"280","21025","Puebla","Ayotoxco de Guerrero","guarderias",0,0,130,0,"21"
"281","21025","Puebla","Ayotoxco de Guerrero","asilos",0,0,324,0,"21"
"282","21025","Puebla","Ayotoxco de Guerrero","estancias",0,0,100,0,"21"
"283","21027","Puebla","Caltepec","guarderias",0,0,130,0,"21"
"284","21027","Puebla","Caltepec","asilos",0,0,324,0,"21"
"285","21027","Puebla","Caltepec","estancias",0,0,100,0,"21"
"286","21029","Puebla","Caxhuacan","guarderias",0,0,130,0,"21"
"287","21029","Puebla","Caxhuacan","asilos",0,0,324,0,"21"
"288","21029","Puebla","Caxhuacan","estancias",0,0,100,0,"21"
"289","21030","Puebla","Coatepec","guarderias",0,0,130,0,"21"
"290","21030","Puebla","Coatepec","asilos",0,0,324,0,"21"
"291","21030","Puebla","Coatepec","estancias",0,0,100,0,"21"
"292","21031","Puebla","Coatzingo","guarderias",0,0,130,0,"21"
"293","21031","Puebla","Coatzingo","asilos",0,0,324,0,"21"
"294","21031","Puebla","Coatzingo","estancias",0,0,100,0,"21"
"295","21032","Puebla","Cohetzala","guarderias",0,0,130,0,"21"
"296","21032","Puebla","Cohetzala","asilos",0,0,324,0,"21"
"297","21032","Puebla","Cohetzala","estancias",0,0,100,0,"21"
"298","21033","Puebla","Cohuecan","guarderias",0,0,130,0,"21"
"299","21033","Puebla","Cohuecan","asilos",0,0,324,0,"21"
"300","21033","Puebla","Cohuecan","estancias",0,0,100,0,"21"
"301","21036","Puebla","Coyomeapan","guarderias",0,0,130,0,"21"
"302","21036","Puebla","Coyomeapan","asilos",0,0,324,0,"21"
"303","21036","Puebla","Coyomeapan","estancias",0,0,100,0,"21"
"304","21040","Puebla","Cuautinchán","guarderias",0,0,130,0,"21"
"305","21040","Puebla","Cuautinchán","asilos",0,0,324,0,"21"
"306","21040","Puebla","Cuautinchán","estancias",0,0,100,0,"21"
"307","21042","Puebla","Cuayuca de Andrade","guarderias",0,0,130,0,"21"
"308","21042","Puebla","Cuayuca de Andrade","asilos",0,0,324,0,"21"
"309","21042","Puebla","Cuayuca de Andrade","estancias",0,0,100,0,"21"
"310","21046","Puebla","Chapulco","guarderias",0,0,130,0,"21"
"311","21046","Puebla","Chapulco","asilos",0,0,324,0,"21"
"312","21046","Puebla","Chapulco","estancias",0,0,100,0,"21"
"313","21047","Puebla","Chiautla","guarderias",0,0,130,0,"21"
"314","21047","Puebla","Chiautla","asilos",0,0,324,0,"21"
"315","21047","Puebla","Chiautla","estancias",0,0,100,0,"21"
"316","21049","Puebla","Chiconcuautla","guarderias",0,0,130,0,"21"
"317","21049","Puebla","Chiconcuautla","asilos",0,0,324,0,"21"
"318","21049","Puebla","Chiconcuautla","estancias",0,0,100,0,"21"
"319","21050","Puebla","Chichiquila","guarderias",0,0,130,0,"21"
"320","21050","Puebla","Chichiquila","asilos",0,0,324,0,"21"
"321","21050","Puebla","Chichiquila","estancias",0,0,100,0,"21"
"322","21052","Puebla","Chigmecatitlán","guarderias",0,0,130,0,"21"
"323","21052","Puebla","Chigmecatitlán","asilos",0,0,324,0,"21"
"324","21052","Puebla","Chigmecatitlán","estancias",0,0,100,0,"21"
"325","21055","Puebla","Chila","guarderias",0,0,130,0,"21"
"326","21055","Puebla","Chila","asilos",0,0,324,0,"21"
"327","21055","Puebla","Chila","estancias",0,0,100,0,"21"
"328","21056","Puebla","Chila de la Sal","guarderias",0,0,130,0,"21"
"329","21056","Puebla","Chila de la Sal","asilos",0,0,324,0,"21"
"330","21056","Puebla","Chila de la Sal","estancias",0,0,100,0,"21"
"331","21057","Puebla","Honey","guarderias",0,0,130,0,"21"
"332","21057","Puebla","Honey","asilos",0,0,324,0,"21"
"333","21057","Puebla","Honey","estancias",0,0,100,0,"21"
"334","21058","Puebla","Chilchotla","guarderias",0,0,130,0,"21"
"335","21058","Puebla","Chilchotla","asilos",0,0,324,0,"21"
"336","21058","Puebla","Chilchotla","estancias",0,0,100,0,"21"
"337","21059","Puebla","Chinantla","guarderias",0,0,130,0,"21"
"338","21059","Puebla","Chinantla","asilos",0,0,324,0,"21"
"339","21059","Puebla","Chinantla","estancias",0,0,100,0,"21"
"340","21060","Puebla","Domingo Arenas","guarderias",0,0,130,0,"21"
"341","21060","Puebla","Domingo Arenas","asilos",0,0,324,0,"21"
"342","21060","Puebla","Domingo Arenas","estancias",0,0,100,0,"21"
"343","21061","Puebla","Eloxochitlán","guarderias",0,0,130,0,"21"
"344","21061","Puebla","Eloxochitlán","asilos",0,0,324,0,"21"
"345","21061","Puebla","Eloxochitlán","estancias",0,0,100,0,"21"
"346","21062","Puebla","Epatlán","guarderias",0,0,130,0,"21"
"347","21062","Puebla","Epatlán","asilos",0,0,324,0,"21"
"348","21062","Puebla","Epatlán","estancias",0,0,100,0,"21"
"349","21063","Puebla","Esperanza","guarderias",0,0,130,0,"21"
"350","21063","Puebla","Esperanza","asilos",0,0,324,0,"21"
"351","21063","Puebla","Esperanza","estancias",0,0,100,0,"21"
"352","21065","Puebla","General Felipe Ángeles","guarderias",0,0,130,0,"21"
"353","21065","Puebla","General Felipe Ángeles","asilos",0,0,324,0,"21"
"354","21065","Puebla","General Felipe Ángeles","estancias",0,0,100,0,"21"
"355","21066","Puebla","Guadalupe","guarderias",0,0,130,0,"21"
"356","21066","Puebla","Guadalupe","asilos",0,0,324,0,"21"
"357","21066","Puebla","Guadalupe","estancias",0,0,100,0,"21"
"358","21067","Puebla","Guadalupe Victoria","guarderias",0,0,130,0,"21"
"359","21067","Puebla","Guadalupe Victoria","asilos",0,0,324,0,"21"
"360","21067","Puebla","Guadalupe Victoria","estancias",0,0,100,0,"21"
"361","21068","Puebla","Hermenegildo Galeana","guarderias",0,0,130,0,"21"
"362","21068","Puebla","Hermenegildo Galeana","asilos",0,0,324,0,"21"
"363","21068","Puebla","Hermenegildo Galeana","estancias",0,0,100,0,"21"
"364","21069","Puebla","Huaquechula","guarderias",0,0,130,0,"21"
"365","21069","Puebla","Huaquechula","asilos",0,0,324,0,"21"
"366","21069","Puebla","Huaquechula","estancias",0,0,100,0,"21"
"367","21070","Puebla","Huatlatlauca","guarderias",0,0,130,0,"21"
"368","21070","Puebla","Huatlatlauca","asilos",0,0,324,0,"21"
"369","21070","Puebla","Huatlatlauca","estancias",0,0,100,0,"21"
"370","21072","Puebla","Huehuetla","guarderias",0,0,130,0,"21"
"371","21072","Puebla","Huehuetla","asilos",0,0,324,0,"21"
"372","21072","Puebla","Huehuetla","estancias",0,0,100,0,"21"
"373","21076","Puebla","Hueytamalco","guarderias",0,0,130,0,"21"
"374","21076","Puebla","Hueytamalco","asilos",0,0,324,0,"21"
"375","21076","Puebla","Hueytamalco","estancias",0,0,100,0,"21"
"376","21077","Puebla","Hueytlalpan","guarderias",0,0,130,0,"21"
"377","21077","Puebla","Hueytlalpan","asilos",0,0,324,0,"21"
"378","21077","Puebla","Hueytlalpan","estancias",0,0,100,0,"21"
"379","21078","Puebla","Huitzilan de Serdán","guarderias",0,0,130,0,"21"
"380","21078","Puebla","Huitzilan de Serdán","asilos",0,0,324,0,"21"
"381","21078","Puebla","Huitzilan de Serdán","estancias",0,0,100,0,"21"
"382","21079","Puebla","Huitziltepec","guarderias",0,0,130,0,"21"
"383","21079","Puebla","Huitziltepec","asilos",0,0,324,0,"21"
"384","21079","Puebla","Huitziltepec","estancias",0,0,100,0,"21"
"385","21080","Puebla","Atlequizayan","guarderias",0,0,130,0,"21"
