"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"167","30097","Veracruz","Lerdo de Tejada","asilos",0,2817,324,9,"30"
"168","30097","Veracruz","Lerdo de Tejada","estancias",0,227,100,2,"30"
"169","30099","Veracruz","Maltrata","guarderias",1,2290,130,17,"30"
"170","30099","Veracruz","Maltrata","asilos",0,1343,324,4,"30"
"171","30099","Veracruz","Maltrata","estancias",0,198,100,2,"30"
"172","30102","Veracruz","Martínez de la Torre","guarderias",7,10977,130,77,"30"
"173","30102","Veracruz","Martínez de la Torre","asilos",1,8339,324,25,"30"
"174","30102","Veracruz","Martínez de la Torre","estancias",0,1501,100,15,"30"
"175","30105","Veracruz","Medellín de Bravo","guarderias",4,8458,130,61,"30"
"176","30105","Veracruz","Medellín de Bravo","asilos",0,6047,324,19,"30"
"177","30105","Veracruz","Medellín de Bravo","estancias",0,1047,100,10,"30"
"178","30108","Veracruz","Minatitlán","guarderias",9,12123,130,84,"30"
"179","30108","Veracruz","Minatitlán","asilos",1,14773,324,45,"30"
"180","30108","Veracruz","Minatitlán","estancias",2,1947,100,17,"30"
"181","30109","Veracruz","Misantla","guarderias",0,5719,130,44,"30"
"182","30109","Veracruz","Misantla","asilos",1,6601,324,19,"30"
"183","30109","Veracruz","Misantla","estancias",0,966,100,10,"30"
"184","30112","Veracruz","Naolinco","guarderias",4,2210,130,13,"30"
"185","30112","Veracruz","Naolinco","asilos",0,1783,324,6,"30"
"186","30112","Veracruz","Naolinco","estancias",0,388,100,4,"30"
"187","30115","Veracruz","Nogales","guarderias",2,3613,130,26,"30"
"188","30115","Veracruz","Nogales","asilos",0,3746,324,12,"30"
"189","30115","Veracruz","Nogales","estancias",0,516,100,5,"30"
"190","30116","Veracruz","Oluta","guarderias",1,1781,130,13,"30"
"191","30116","Veracruz","Oluta","asilos",0,1370,324,4,"30"
"192","30116","Veracruz","Oluta","estancias",0,200,100,2,"30"
"193","30117","Veracruz","Omealca","guarderias",1,2368,130,17,"30"
"194","30117","Veracruz","Omealca","asilos",0,1983,324,6,"30"
"195","30117","Veracruz","Omealca","estancias",0,409,100,4,"30"
"196","30118","Veracruz","Orizaba","guarderias",25,8564,130,41,"30"
"197","30118","Veracruz","Orizaba","asilos",1,17096,324,52,"30"
"198","30118","Veracruz","Orizaba","estancias",1,1826,100,17,"30"
"199","30119","Veracruz","Otatitlán","guarderias",1,522,130,3,"30"
"200","30119","Veracruz","Otatitlán","asilos",0,655,324,2,"30"
"201","30119","Veracruz","Otatitlán","estancias",0,101,100,1,"30"
"202","30120","Veracruz","Oteapan","guarderias",1,933,130,6,"30"
"203","30120","Veracruz","Oteapan","asilos",0,754,324,2,"30"
"204","30120","Veracruz","Oteapan","estancias",0,151,100,2,"30"
"205","30121","Veracruz","Ozuluama de Mascareñas","guarderias",0,1930,130,15,"30"
"206","30121","Veracruz","Ozuluama de Mascareñas","asilos",1,2916,324,8,"30"
"207","30121","Veracruz","Ozuluama de Mascareñas","estancias",0,406,100,4,"30"
"208","30123","Veracruz","Pánuco","guarderias",5,9147,130,65,"30"
"209","30123","Veracruz","Pánuco","asilos",1,9725,324,29,"30"
"210","30123","Veracruz","Pánuco","estancias",1,1130,100,10,"30"
"211","30124","Veracruz","Papantla","guarderias",9,14104,130,99,"30"
"212","30124","Veracruz","Papantla","asilos",1,18039,324,55,"30"
"213","30124","Veracruz","Papantla","estancias",0,1921,100,19,"30"
"214","30125","Veracruz","Paso del Macho","guarderias",1,2913,130,21,"30"
"215","30125","Veracruz","Paso del Macho","asilos",0,2721,324,8,"30"
"216","30125","Veracruz","Paso del Macho","estancias",0,444,100,4,"30"
"217","30126","Veracruz","Paso de Ovejas","guarderias",1,2868,130,21,"30"
"218","30126","Veracruz","Paso de Ovejas","asilos",1,3600,324,10,"30"
"219","30126","Veracruz","Paso de Ovejas","estancias",0,449,100,4,"30"
"220","30127","Veracruz","La Perla","guarderias",1,4280,130,32,"30"
"221","30127","Veracruz","La Perla","asilos",0,1101,324,3,"30"
"222","30127","Veracruz","La Perla","estancias",0,291,100,3,"30"
"223","30128","Veracruz","Perote","guarderias",5,8213,130,58,"30"
"224","30128","Veracruz","Perote","asilos",0,4825,324,15,"30"
"225","30128","Veracruz","Perote","estancias",0,908,100,9,"30"
"226","30130","Veracruz","Playa Vicente","guarderias",2,4355,130,32,"30"
"227","30130","Veracruz","Playa Vicente","asilos",0,4339,324,13,"30"
"228","30130","Veracruz","Playa Vicente","estancias",0,520,100,5,"30"
"229","30131","Veracruz","Poza Rica de Hidalgo","guarderias",25,13263,130,77,"30"
"230","30131","Veracruz","Poza Rica de Hidalgo","asilos",2,22200,324,67,"30"
"231","30131","Veracruz","Poza Rica de Hidalgo","estancias",1,2288,100,22,"30"
"232","30132","Veracruz","Las Vigas de Ramírez","guarderias",1,2363,130,17,"30"
"233","30132","Veracruz","Las Vigas de Ramírez","asilos",0,1135,324,4,"30"
"234","30132","Veracruz","Las Vigas de Ramírez","estancias",0,192,100,2,"30"
"235","30133","Veracruz","Pueblo Viejo","guarderias",5,5552,130,38,"30"
"236","30133","Veracruz","Pueblo Viejo","asilos",0,4825,324,15,"30"
"237","30133","Veracruz","Pueblo Viejo","estancias",0,937,100,9,"30"
"238","30134","Veracruz","Puente Nacional","guarderias",1,1876,130,13,"30"
"239","30134","Veracruz","Puente Nacional","asilos",0,2352,324,7,"30"
"240","30134","Veracruz","Puente Nacional","estancias",0,226,100,2,"30"
"241","30135","Veracruz","Rafael Delgado","guarderias",2,2244,130,15,"30"
"242","30135","Veracruz","Rafael Delgado","asilos",0,1383,324,4,"30"
"243","30135","Veracruz","Rafael Delgado","estancias",0,330,100,3,"30"
"244","30138","Veracruz","Río Blanco","guarderias",9,3515,130,18,"30"
"245","30138","Veracruz","Río Blanco","asilos",0,4287,324,13,"30"
"246","30138","Veracruz","Río Blanco","estancias",0,575,100,6,"30"
"247","30139","Veracruz","Saltabarranca","guarderias",1,523,130,3,"30"
"248","30139","Veracruz","Saltabarranca","asilos",0,866,324,3,"30"
"249","30139","Veracruz","Saltabarranca","estancias",0,68,100,1,"30"
"250","30141","Veracruz","San Andrés Tuxtla","guarderias",8,15634,130,112,"30"
"251","30141","Veracruz","San Andrés Tuxtla","asilos",1,13584,324,41,"30"
"252","30141","Veracruz","San Andrés Tuxtla","estancias",1,2389,100,23,"30"
"253","30142","Veracruz","San Juan Evangelista","guarderias",1,2968,130,22,"30"
"254","30142","Veracruz","San Juan Evangelista","asilos",0,3504,324,11,"30"
"255","30142","Veracruz","San Juan Evangelista","estancias",0,323,100,3,"30"
"256","30143","Veracruz","Santiago Tuxtla","guarderias",1,3909,130,29,"30"
"257","30143","Veracruz","Santiago Tuxtla","asilos",0,7233,324,22,"30"
"258","30143","Veracruz","Santiago Tuxtla","estancias",0,862,100,9,"30"
"259","30145","Veracruz","Soconusco","guarderias",2,1541,130,10,"30"
"260","30145","Veracruz","Soconusco","asilos",0,1216,324,4,"30"
"261","30145","Veracruz","Soconusco","estancias",0,243,100,2,"30"
"262","30148","Veracruz","Soledad de Doblado","guarderias",1,2274,130,16,"30"
"263","30148","Veracruz","Soledad de Doblado","asilos",0,3231,324,10,"30"
"264","30148","Veracruz","Soledad de Doblado","estancias",0,553,100,6,"30"
"265","30151","Veracruz","Tamiahua","guarderias",1,1439,130,10,"30"
"266","30151","Veracruz","Tamiahua","asilos",0,3376,324,10,"30"
"267","30151","Veracruz","Tamiahua","estancias",0,334,100,3,"30"
"268","30152","Veracruz","Tampico Alto","guarderias",1,1041,130,7,"30"
"269","30152","Veracruz","Tampico Alto","asilos",0,1528,324,5,"30"
"270","30152","Veracruz","Tampico Alto","estancias",0,150,100,2,"30"
"271","30155","Veracruz","Tantoyuca","guarderias",4,9488,130,69,"30"
"272","30155","Veracruz","Tantoyuca","asilos",0,10884,324,34,"30"
"273","30155","Veracruz","Tantoyuca","estancias",0,1007,100,10,"30"
"274","30157","Veracruz","Castillo de Teayo","guarderias",1,2006,130,14,"30"
"275","30157","Veracruz","Castillo de Teayo","asilos",0,2426,324,7,"30"
"276","30157","Veracruz","Castillo de Teayo","estancias",0,261,100,3,"30"
"277","30160","Veracruz","Álamo Temapache","guarderias",2,10307,130,77,"30"
"278","30160","Veracruz","Álamo Temapache","asilos",0,9876,324,30,"30"
"279","30160","Veracruz","Álamo Temapache","estancias",0,1010,100,10,"30"
"280","30161","Veracruz","Tempoal","guarderias",1,3372,130,25,"30"
"281","30161","Veracruz","Tempoal","asilos",0,4173,324,13,"30"
"282","30161","Veracruz","Tempoal","estancias",0,547,100,5,"30"
"283","30164","Veracruz","Teocelo","guarderias",3,1447,130,8,"30"
"284","30164","Veracruz","Teocelo","asilos",0,1655,324,5,"30"
"285","30164","Veracruz","Teocelo","estancias",0,218,100,2,"30"
"286","30167","Veracruz","Tepetzintla","guarderias",1,1546,130,11,"30"
"287","30167","Veracruz","Tepetzintla","asilos",0,1670,324,5,"30"
"288","30167","Veracruz","Tepetzintla","estancias",0,144,100,1,"30"
"289","30169","Veracruz","José Azueta","guarderias",1,2214,130,16,"30"
"290","30169","Veracruz","José Azueta","asilos",0,2566,324,8,"30"
"291","30169","Veracruz","José Azueta","estancias",0,372,100,4,"30"
"292","30173","Veracruz","Tezonapa","guarderias",5,5821,130,40,"30"
"293","30173","Veracruz","Tezonapa","asilos",0,4627,324,14,"30"
"294","30173","Veracruz","Tezonapa","estancias",0,904,100,9,"30"
"295","30174","Veracruz","Tierra Blanca","guarderias",7,9549,130,66,"30"
"296","30174","Veracruz","Tierra Blanca","asilos",0,10328,324,32,"30"
"297","30174","Veracruz","Tierra Blanca","estancias",1,1021,100,9,"30"
"298","30176","Veracruz","Tlacojalpan","guarderias",1,456,130,3,"30"
"299","30176","Veracruz","Tlacojalpan","asilos",0,463,324,1,"30"
"300","30176","Veracruz","Tlacojalpan","estancias",0,70,100,1,"30"
"301","30181","Veracruz","Tlalixcoyan","guarderias",2,3521,130,25,"30"
"302","30181","Veracruz","Tlalixcoyan","asilos",0,3844,324,12,"30"
"303","30181","Veracruz","Tlalixcoyan","estancias",0,699,100,7,"30"
"304","30182","Veracruz","Tlalnelhuayocan","guarderias",1,2007,130,14,"30"
"305","30182","Veracruz","Tlalnelhuayocan","asilos",0,1113,324,3,"30"
"306","30182","Veracruz","Tlalnelhuayocan","estancias",0,193,100,2,"30"
"307","30183","Veracruz","Tlapacoyan","guarderias",3,5944,130,43,"30"
"308","30183","Veracruz","Tlapacoyan","asilos",0,4905,324,15,"30"
"309","30183","Veracruz","Tlapacoyan","estancias",0,683,100,7,"30"
"310","30186","Veracruz","Tomatlán","guarderias",1,786,130,5,"30"
"311","30186","Veracruz","Tomatlán","asilos",0,571,324,2,"30"
"312","30186","Veracruz","Tomatlán","estancias",0,61,100,1,"30"
"313","30189","Veracruz","Tuxpan","guarderias",20,13134,130,81,"30"
"314","30189","Veracruz","Tuxpan","asilos",1,14329,324,43,"30"
"315","30189","Veracruz","Tuxpan","estancias",0,1972,100,20,"30"
"316","30192","Veracruz","Vega de Alatorre","guarderias",6,1553,130,6,"30"
"317","30192","Veracruz","Vega de Alatorre","asilos",0,2380,324,7,"30"
"318","30192","Veracruz","Vega de Alatorre","estancias",0,288,100,3,"30"
"319","30193","Veracruz","Veracruz","guarderias",58,42409,130,268,"30"
"320","30193","Veracruz","Veracruz","asilos",5,52895,324,158,"30"
"321","30193","Veracruz","Veracruz","estancias",3,6795,100,65,"30"
"322","30194","Veracruz","Villa Aldama","guarderias",1,1634,130,12,"30"
"323","30194","Veracruz","Villa Aldama","asilos",0,580,324,2,"30"
"324","30194","Veracruz","Villa Aldama","estancias",0,104,100,1,"30"
"325","30196","Veracruz","Yanga","guarderias",2,1531,130,10,"30"
"326","30196","Veracruz","Yanga","asilos",0,1998,324,6,"30"
"327","30196","Veracruz","Yanga","estancias",0,295,100,3,"30"
"328","30201","Veracruz","Zongolica","guarderias",1,4591,130,34,"30"
"329","30201","Veracruz","Zongolica","asilos",0,3283,324,10,"30"
"330","30201","Veracruz","Zongolica","estancias",0,468,100,5,"30"
"331","30204","Veracruz","Agua Dulce","guarderias",1,3673,130,27,"30"
"332","30204","Veracruz","Agua Dulce","asilos",0,4483,324,14,"30"
"333","30204","Veracruz","Agua Dulce","estancias",0,669,100,7,"30"
"334","30205","Veracruz","El Higo","guarderias",3,1823,130,11,"30"
"335","30205","Veracruz","El Higo","asilos",0,1918,324,6,"30"
"336","30205","Veracruz","El Higo","estancias",0,215,100,2,"30"
"337","30206","Veracruz","Nanchital de Lázaro Cárdenas del Río","guarderias",3,2827,130,19,"30"
"338","30206","Veracruz","Nanchital de Lázaro Cárdenas del Río","asilos",1,2679,324,7,"30"
"339","30206","Veracruz","Nanchital de Lázaro Cárdenas del Río","estancias",0,376,100,4,"30"
"340","30207","Veracruz","Tres Valles","guarderias",2,4086,130,29,"30"
"341","30207","Veracruz","Tres Valles","asilos",0,4799,324,15,"30"
"342","30207","Veracruz","Tres Valles","estancias",1,714,100,6,"30"
"343","30208","Veracruz","Carlos A. Carrillo","guarderias",2,1735,130,11,"30"
"344","30208","Veracruz","Carlos A. Carrillo","asilos",0,2944,324,9,"30"
"345","30208","Veracruz","Carlos A. Carrillo","estancias",0,279,100,3,"30"
"346","30211","Veracruz","San Rafael","guarderias",1,2375,130,17,"30"
"347","30211","Veracruz","San Rafael","asilos",0,3235,324,10,"30"
"348","30211","Veracruz","San Rafael","estancias",0,378,100,4,"30"
"349","30001","Veracruz","Acajete","guarderias",0,0,130,0,"30"
"350","30001","Veracruz","Acajete","asilos",0,0,324,0,"30"
"351","30001","Veracruz","Acajete","estancias",0,0,100,0,"30"
"352","30007","Veracruz","Camarón de Tejeda","guarderias",0,0,130,0,"30"
"353","30007","Veracruz","Camarón de Tejeda","asilos",0,0,324,0,"30"
"354","30007","Veracruz","Camarón de Tejeda","estancias",0,0,100,0,"30"
"355","30012","Veracruz","Amatitlán","guarderias",0,0,130,0,"30"
"356","30012","Veracruz","Amatitlán","asilos",0,0,324,0,"30"
"357","30012","Veracruz","Amatitlán","estancias",0,0,100,0,"30"
"358","30017","Veracruz","Apazapan","guarderias",0,0,130,0,"30"
"359","30017","Veracruz","Apazapan","asilos",0,0,324,0,"30"
"360","30017","Veracruz","Apazapan","estancias",0,0,100,0,"30"
"361","30018","Veracruz","Aquila","guarderias",0,0,130,0,"30"
"362","30018","Veracruz","Aquila","asilos",0,0,324,0,"30"
"363","30018","Veracruz","Aquila","estancias",0,0,100,0,"30"
"364","30019","Veracruz","Astacinga","guarderias",0,0,130,0,"30"
"365","30019","Veracruz","Astacinga","asilos",0,0,324,0,"30"
"366","30019","Veracruz","Astacinga","estancias",0,0,100,0,"30"
"367","30020","Veracruz","Atlahuilco","guarderias",0,0,130,0,"30"
"368","30020","Veracruz","Atlahuilco","asilos",0,0,324,0,"30"
"369","30020","Veracruz","Atlahuilco","estancias",0,0,100,0,"30"
"370","30024","Veracruz","Tlaltetela","guarderias",0,0,130,0,"30"
"371","30024","Veracruz","Tlaltetela","asilos",0,0,324,0,"30"
"372","30024","Veracruz","Tlaltetela","estancias",0,0,100,0,"30"
"373","30025","Veracruz","Ayahualulco","guarderias",0,0,130,0,"30"
"374","30025","Veracruz","Ayahualulco","asilos",0,0,324,0,"30"
"375","30025","Veracruz","Ayahualulco","estancias",0,0,100,0,"30"
