"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"55","24032","San Luis Potosí","Santa María del Río","guarderias",3,4753,130,34,"24"
"56","24032","San Luis Potosí","Santa María del Río","asilos",0,3422,324,11,"24"
"57","24032","San Luis Potosí","Santa María del Río","estancias",0,411,100,4,"24"
"58","24034","San Luis Potosí","San Vicente Tancuayalab","guarderias",1,1432,130,10,"24"
"59","24034","San Luis Potosí","San Vicente Tancuayalab","asilos",0,1573,324,5,"24"
"60","24034","San Luis Potosí","San Vicente Tancuayalab","estancias",0,197,100,2,"24"
"61","24035","San Luis Potosí","Soledad de Graciano Sánchez","guarderias",37,30409,130,197,"24"
"62","24035","San Luis Potosí","Soledad de Graciano Sánchez","asilos",1,18774,324,57,"24"
"63","24035","San Luis Potosí","Soledad de Graciano Sánchez","estancias",1,3503,100,34,"24"
"64","24036","San Luis Potosí","Tamasopo","guarderias",1,3134,130,23,"24"
"65","24036","San Luis Potosí","Tamasopo","asilos",2,2759,324,7,"24"
"66","24036","San Luis Potosí","Tamasopo","estancias",0,543,100,5,"24"
"67","24037","San Luis Potosí","Tamazunchale","guarderias",5,9786,130,70,"24"
"68","24037","San Luis Potosí","Tamazunchale","asilos",0,9083,324,28,"24"
"69","24037","San Luis Potosí","Tamazunchale","estancias",0,927,100,9,"24"
"70","24040","San Luis Potosí","Tamuín","guarderias",2,3674,130,26,"24"
"71","24040","San Luis Potosí","Tamuín","asilos",0,3466,324,11,"24"
"72","24040","San Luis Potosí","Tamuín","estancias",0,658,100,7,"24"
"73","24043","San Luis Potosí","Tierra Nueva","guarderias",0,806,130,6,"24"
"74","24043","San Luis Potosí","Tierra Nueva","asilos",1,974,324,2,"24"
"75","24043","San Luis Potosí","Tierra Nueva","estancias",0,176,100,2,"24"
"76","24045","San Luis Potosí","Venado","guarderias",1,1337,130,9,"24"
"77","24045","San Luis Potosí","Venado","asilos",0,1578,324,5,"24"
"78","24045","San Luis Potosí","Venado","estancias",0,226,100,2,"24"
"79","24046","San Luis Potosí","Villa de Arriaga","guarderias",1,2138,130,15,"24"
"80","24046","San Luis Potosí","Villa de Arriaga","asilos",0,1348,324,4,"24"
"81","24046","San Luis Potosí","Villa de Arriaga","estancias",0,301,100,3,"24"
"82","24048","San Luis Potosí","Villa de la Paz","guarderias",1,547,130,3,"24"
"83","24048","San Luis Potosí","Villa de la Paz","asilos",0,469,324,1,"24"
"84","24048","San Luis Potosí","Villa de la Paz","estancias",0,65,100,1,"24"
"85","24050","San Luis Potosí","Villa de Reyes","guarderias",2,6418,130,47,"24"
"86","24050","San Luis Potosí","Villa de Reyes","asilos",0,3104,324,10,"24"
"87","24050","San Luis Potosí","Villa de Reyes","estancias",0,618,100,6,"24"
"88","24054","San Luis Potosí","Xilitla","guarderias",1,5226,130,39,"24"
"89","24054","San Luis Potosí","Xilitla","asilos",1,5002,324,14,"24"
"90","24054","San Luis Potosí","Xilitla","estancias",0,807,100,8,"24"
"91","24058","San Luis Potosí","El Naranjo","guarderias",2,2256,130,15,"24"
"92","24058","San Luis Potosí","El Naranjo","asilos",0,1873,324,6,"24"
"93","24058","San Luis Potosí","El Naranjo","estancias",0,335,100,3,"24"
"94","24002","San Luis Potosí","Alaquines","guarderias",0,0,130,0,"24"
"95","24002","San Luis Potosí","Alaquines","asilos",0,0,324,0,"24"
"96","24002","San Luis Potosí","Alaquines","estancias",0,0,100,0,"24"
"97","24004","San Luis Potosí","Armadillo de los Infante","guarderias",0,0,130,0,"24"
"98","24004","San Luis Potosí","Armadillo de los Infante","asilos",0,0,324,0,"24"
"99","24004","San Luis Potosí","Armadillo de los Infante","estancias",0,0,100,0,"24"
"100","24006","San Luis Potosí","Catorce","guarderias",0,0,130,0,"24"
"101","24006","San Luis Potosí","Catorce","asilos",0,0,324,0,"24"
"102","24006","San Luis Potosí","Catorce","estancias",0,0,100,0,"24"
"103","24009","San Luis Potosí","Cerro de San Pedro","guarderias",0,0,130,0,"24"
"104","24009","San Luis Potosí","Cerro de San Pedro","asilos",0,0,324,0,"24"
"105","24009","San Luis Potosí","Cerro de San Pedro","estancias",0,0,100,0,"24"
"106","24014","San Luis Potosí","Coxcatlán","guarderias",0,0,130,0,"24"
"107","24014","San Luis Potosí","Coxcatlán","asilos",0,0,324,0,"24"
"108","24014","San Luis Potosí","Coxcatlán","estancias",0,0,100,0,"24"
"109","24017","San Luis Potosí","Guadalcázar","guarderias",0,0,130,0,"24"
"110","24017","San Luis Potosí","Guadalcázar","asilos",0,0,324,0,"24"
"111","24017","San Luis Potosí","Guadalcázar","estancias",0,0,100,0,"24"
"112","24018","San Luis Potosí","Huehuetlán","guarderias",0,0,130,0,"24"
"113","24018","San Luis Potosí","Huehuetlán","asilos",0,0,324,0,"24"
"114","24018","San Luis Potosí","Huehuetlán","estancias",0,0,100,0,"24"
"115","24019","San Luis Potosí","Lagunillas","guarderias",0,0,130,0,"24"
"116","24019","San Luis Potosí","Lagunillas","asilos",0,0,324,0,"24"
"117","24019","San Luis Potosí","Lagunillas","estancias",0,0,100,0,"24"
"118","24023","San Luis Potosí","Rayón","guarderias",0,0,130,0,"24"
"119","24023","San Luis Potosí","Rayón","asilos",0,0,324,0,"24"
"120","24023","San Luis Potosí","Rayón","estancias",0,0,100,0,"24"
"121","24026","San Luis Potosí","San Antonio","guarderias",0,0,130,0,"24"
"122","24026","San Luis Potosí","San Antonio","asilos",0,0,324,0,"24"
"123","24026","San Luis Potosí","San Antonio","estancias",0,0,100,0,"24"
"124","24029","San Luis Potosí","San Martín Chalchicuautla","guarderias",0,0,130,0,"24"
"125","24029","San Luis Potosí","San Martín Chalchicuautla","asilos",0,0,324,0,"24"
"126","24029","San Luis Potosí","San Martín Chalchicuautla","estancias",0,0,100,0,"24"
"127","24030","San Luis Potosí","San Nicolás Tolentino","guarderias",0,0,130,0,"24"
"128","24030","San Luis Potosí","San Nicolás Tolentino","asilos",0,0,324,0,"24"
"129","24030","San Luis Potosí","San Nicolás Tolentino","estancias",0,0,100,0,"24"
"130","24031","San Luis Potosí","Santa Catarina","guarderias",0,0,130,0,"24"
"131","24031","San Luis Potosí","Santa Catarina","asilos",0,0,324,0,"24"
"132","24031","San Luis Potosí","Santa Catarina","estancias",0,0,100,0,"24"
"133","24033","San Luis Potosí","Santo Domingo","guarderias",0,0,130,0,"24"
"134","24033","San Luis Potosí","Santo Domingo","asilos",0,0,324,0,"24"
"135","24033","San Luis Potosí","Santo Domingo","estancias",0,0,100,0,"24"
"136","24038","San Luis Potosí","Tampacán","guarderias",0,0,130,0,"24"
"137","24038","San Luis Potosí","Tampacán","asilos",0,0,324,0,"24"
"138","24038","San Luis Potosí","Tampacán","estancias",0,0,100,0,"24"
"139","24039","San Luis Potosí","Tampamolón Corona","guarderias",0,0,130,0,"24"
"140","24039","San Luis Potosí","Tampamolón Corona","asilos",0,0,324,0,"24"
"141","24039","San Luis Potosí","Tampamolón Corona","estancias",0,0,100,0,"24"
"142","24041","San Luis Potosí","Tanlajás","guarderias",0,0,130,0,"24"
"143","24041","San Luis Potosí","Tanlajás","asilos",0,0,324,0,"24"
"144","24041","San Luis Potosí","Tanlajás","estancias",0,0,100,0,"24"
"145","24042","San Luis Potosí","Tanquián de Escobedo","guarderias",0,0,130,0,"24"
"146","24042","San Luis Potosí","Tanquián de Escobedo","asilos",0,0,324,0,"24"
"147","24042","San Luis Potosí","Tanquián de Escobedo","estancias",0,0,100,0,"24"
"148","24044","San Luis Potosí","Vanegas","guarderias",0,0,130,0,"24"
"149","24044","San Luis Potosí","Vanegas","asilos",0,0,324,0,"24"
"150","24044","San Luis Potosí","Vanegas","estancias",0,0,100,0,"24"
"151","24047","San Luis Potosí","Villa de Guadalupe","guarderias",0,0,130,0,"24"
"152","24047","San Luis Potosí","Villa de Guadalupe","asilos",0,0,324,0,"24"
"153","24047","San Luis Potosí","Villa de Guadalupe","estancias",0,0,100,0,"24"
"154","24049","San Luis Potosí","Villa de Ramos","guarderias",0,0,130,0,"24"
"155","24049","San Luis Potosí","Villa de Ramos","asilos",0,0,324,0,"24"
"156","24049","San Luis Potosí","Villa de Ramos","estancias",0,0,100,0,"24"
"157","24051","San Luis Potosí","Villa Hidalgo","guarderias",0,0,130,0,"24"
"158","24051","San Luis Potosí","Villa Hidalgo","asilos",0,0,324,0,"24"
"159","24051","San Luis Potosí","Villa Hidalgo","estancias",0,0,100,0,"24"
"160","24052","San Luis Potosí","Villa Juárez","guarderias",0,0,130,0,"24"
"161","24052","San Luis Potosí","Villa Juárez","asilos",0,0,324,0,"24"
"162","24052","San Luis Potosí","Villa Juárez","estancias",0,0,100,0,"24"
"163","24053","San Luis Potosí","Axtla de Terrazas","guarderias",0,0,130,0,"24"
"164","24053","San Luis Potosí","Axtla de Terrazas","asilos",0,0,324,0,"24"
"165","24053","San Luis Potosí","Axtla de Terrazas","estancias",0,0,100,0,"24"
"166","24055","San Luis Potosí","Zaragoza","guarderias",0,0,130,0,"24"
"167","24055","San Luis Potosí","Zaragoza","asilos",0,0,324,0,"24"
"168","24055","San Luis Potosí","Zaragoza","estancias",0,0,100,0,"24"
"169","24056","San Luis Potosí","Villa de Arista","guarderias",0,0,130,0,"24"
"170","24056","San Luis Potosí","Villa de Arista","asilos",0,0,324,0,"24"
"171","24056","San Luis Potosí","Villa de Arista","estancias",0,0,100,0,"24"
"172","24057","San Luis Potosí","Matlapa","guarderias",0,0,130,0,"24"
"173","24057","San Luis Potosí","Matlapa","asilos",0,0,324,0,"24"
"174","24057","San Luis Potosí","Matlapa","estancias",0,0,100,0,"24"
