"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"122","08022","Chihuahua","Dr. Belisario Domínguez","asilos",0,0,324,0,"08"
"123","08022","Chihuahua","Dr. Belisario Domínguez","estancias",0,0,100,0,"08"
"124","08023","Chihuahua","Galeana","guarderias",0,0,130,0,"08"
"125","08023","Chihuahua","Galeana","asilos",0,0,324,0,"08"
"126","08023","Chihuahua","Galeana","estancias",0,0,100,0,"08"
"127","08024","Chihuahua","Santa Isabel","guarderias",0,0,130,0,"08"
"128","08024","Chihuahua","Santa Isabel","asilos",0,0,324,0,"08"
"129","08024","Chihuahua","Santa Isabel","estancias",0,0,100,0,"08"
"130","08025","Chihuahua","Gómez Farías","guarderias",0,0,130,0,"08"
"131","08025","Chihuahua","Gómez Farías","asilos",0,0,324,0,"08"
"132","08025","Chihuahua","Gómez Farías","estancias",0,0,100,0,"08"
"133","08026","Chihuahua","Gran Morelos","guarderias",0,0,130,0,"08"
"134","08026","Chihuahua","Gran Morelos","asilos",0,0,324,0,"08"
"135","08026","Chihuahua","Gran Morelos","estancias",0,0,100,0,"08"
"136","08028","Chihuahua","Guadalupe","guarderias",0,0,130,0,"08"
"137","08028","Chihuahua","Guadalupe","asilos",0,0,324,0,"08"
"138","08028","Chihuahua","Guadalupe","estancias",0,0,100,0,"08"
"139","08030","Chihuahua","Guazapares","guarderias",0,0,130,0,"08"
"140","08030","Chihuahua","Guazapares","asilos",0,0,324,0,"08"
"141","08030","Chihuahua","Guazapares","estancias",0,0,100,0,"08"
"142","08033","Chihuahua","Huejotitán","guarderias",0,0,130,0,"08"
"143","08033","Chihuahua","Huejotitán","asilos",0,0,324,0,"08"
"144","08033","Chihuahua","Huejotitán","estancias",0,0,100,0,"08"
"145","08035","Chihuahua","Janos","guarderias",0,0,130,0,"08"
"146","08035","Chihuahua","Janos","asilos",0,0,324,0,"08"
"147","08035","Chihuahua","Janos","estancias",0,0,100,0,"08"
"148","08039","Chihuahua","López","guarderias",0,0,130,0,"08"
"149","08039","Chihuahua","López","asilos",0,0,324,0,"08"
"150","08039","Chihuahua","López","estancias",0,0,100,0,"08"
"151","08041","Chihuahua","Maguarichi","guarderias",0,0,130,0,"08"
"152","08041","Chihuahua","Maguarichi","asilos",0,0,324,0,"08"
"153","08041","Chihuahua","Maguarichi","estancias",0,0,100,0,"08"
"154","08042","Chihuahua","Manuel Benavides","guarderias",0,0,130,0,"08"
"155","08042","Chihuahua","Manuel Benavides","asilos",0,0,324,0,"08"
"156","08042","Chihuahua","Manuel Benavides","estancias",0,0,100,0,"08"
"157","08043","Chihuahua","Matachí","guarderias",0,0,130,0,"08"
"158","08043","Chihuahua","Matachí","asilos",0,0,324,0,"08"
"159","08043","Chihuahua","Matachí","estancias",0,0,100,0,"08"
"160","08044","Chihuahua","Matamoros","guarderias",0,0,130,0,"08"
"161","08044","Chihuahua","Matamoros","asilos",0,0,324,0,"08"
"162","08044","Chihuahua","Matamoros","estancias",0,0,100,0,"08"
"163","08046","Chihuahua","Morelos","guarderias",0,0,130,0,"08"
"164","08046","Chihuahua","Morelos","asilos",0,0,324,0,"08"
"165","08046","Chihuahua","Morelos","estancias",0,0,100,0,"08"
"166","08047","Chihuahua","Moris","guarderias",0,0,130,0,"08"
"167","08047","Chihuahua","Moris","asilos",0,0,324,0,"08"
"168","08047","Chihuahua","Moris","estancias",0,0,100,0,"08"
"169","08049","Chihuahua","Nonoava","guarderias",0,0,130,0,"08"
"170","08049","Chihuahua","Nonoava","asilos",0,0,324,0,"08"
"171","08049","Chihuahua","Nonoava","estancias",0,0,100,0,"08"
"172","08051","Chihuahua","Ocampo","guarderias",0,0,130,0,"08"
"173","08051","Chihuahua","Ocampo","asilos",0,0,324,0,"08"
"174","08051","Chihuahua","Ocampo","estancias",0,0,100,0,"08"
"175","08054","Chihuahua","Riva Palacio","guarderias",0,0,130,0,"08"
"176","08054","Chihuahua","Riva Palacio","asilos",0,0,324,0,"08"
"177","08054","Chihuahua","Riva Palacio","estancias",0,0,100,0,"08"
"178","08056","Chihuahua","Rosario","guarderias",0,0,130,0,"08"
"179","08056","Chihuahua","Rosario","asilos",0,0,324,0,"08"
"180","08056","Chihuahua","Rosario","estancias",0,0,100,0,"08"
"181","08057","Chihuahua","San Francisco de Borja","guarderias",0,0,130,0,"08"
"182","08057","Chihuahua","San Francisco de Borja","asilos",0,0,324,0,"08"
"183","08057","Chihuahua","San Francisco de Borja","estancias",0,0,100,0,"08"
"184","08058","Chihuahua","San Francisco de Conchos","guarderias",0,0,130,0,"08"
"185","08058","Chihuahua","San Francisco de Conchos","asilos",0,0,324,0,"08"
"186","08058","Chihuahua","San Francisco de Conchos","estancias",0,0,100,0,"08"
"187","08059","Chihuahua","San Francisco del Oro","guarderias",0,0,130,0,"08"
"188","08059","Chihuahua","San Francisco del Oro","asilos",0,0,324,0,"08"
"189","08059","Chihuahua","San Francisco del Oro","estancias",0,0,100,0,"08"
"190","08063","Chihuahua","Temósachic","guarderias",0,0,130,0,"08"
"191","08063","Chihuahua","Temósachic","asilos",0,0,324,0,"08"
"192","08063","Chihuahua","Temósachic","estancias",0,0,100,0,"08"
"193","08064","Chihuahua","El Tule","guarderias",0,0,130,0,"08"
"194","08064","Chihuahua","El Tule","asilos",0,0,324,0,"08"
"195","08064","Chihuahua","El Tule","estancias",0,0,100,0,"08"
"196","08065","Chihuahua","Urique","guarderias",0,0,130,0,"08"
"197","08065","Chihuahua","Urique","asilos",0,0,324,0,"08"
"198","08065","Chihuahua","Urique","estancias",0,0,100,0,"08"
"199","08067","Chihuahua","Valle de Zaragoza","guarderias",0,0,130,0,"08"
"200","08067","Chihuahua","Valle de Zaragoza","asilos",0,0,324,0,"08"
"201","08067","Chihuahua","Valle de Zaragoza","estancias",0,0,100,0,"08"
