"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"61","12035","Guerrero","Iguala de la Independencia","guarderias",20,17111,130,112,"12"
"62","12035","Guerrero","Iguala de la Independencia","asilos",2,11599,324,34,"12"
"63","12035","Guerrero","Iguala de la Independencia","estancias",1,1831,100,17,"12"
"64","12037","Guerrero","Ixcateopan de Cuauhtémoc","guarderias",1,658,130,4,"12"
"65","12037","Guerrero","Ixcateopan de Cuauhtémoc","asilos",0,798,324,2,"12"
"66","12037","Guerrero","Ixcateopan de Cuauhtémoc","estancias",0,127,100,1,"12"
"67","12038","Guerrero","Zihuatanejo de Azueta","guarderias",22,13117,130,79,"12"
"68","12038","Guerrero","Zihuatanejo de Azueta","asilos",0,7277,324,22,"12"
"69","12038","Guerrero","Zihuatanejo de Azueta","estancias",1,1657,100,16,"12"
"70","12039","Guerrero","Juan R. Escudero","guarderias",3,2680,130,18,"12"
"71","12039","Guerrero","Juan R. Escudero","asilos",1,2626,324,7,"12"
"72","12039","Guerrero","Juan R. Escudero","estancias",0,367,100,4,"12"
"73","12040","Guerrero","Leonardo Bravo","guarderias",1,3782,130,28,"12"
"74","12040","Guerrero","Leonardo Bravo","asilos",1,2055,324,5,"12"
"75","12040","Guerrero","Leonardo Bravo","estancias",0,208,100,2,"12"
"76","12042","Guerrero","Mártir de Cuilapan","guarderias",1,2486,130,18,"12"
"77","12042","Guerrero","Mártir de Cuilapan","asilos",0,1282,324,4,"12"
"78","12042","Guerrero","Mártir de Cuilapan","estancias",0,185,100,2,"12"
"79","12044","Guerrero","Mochitlán","guarderias",2,1301,130,8,"12"
"80","12044","Guerrero","Mochitlán","asilos",0,1154,324,4,"12"
"81","12044","Guerrero","Mochitlán","estancias",0,149,100,1,"12"
"82","12045","Guerrero","Olinalá","guarderias",1,3894,130,29,"12"
"83","12045","Guerrero","Olinalá","asilos",0,2237,324,7,"12"
"84","12045","Guerrero","Olinalá","estancias",0,346,100,3,"12"
"85","12046","Guerrero","Ometepec","guarderias",4,8018,130,58,"12"
"86","12046","Guerrero","Ometepec","asilos",0,4665,324,14,"12"
"87","12046","Guerrero","Ometepec","estancias",1,742,100,6,"12"
"88","12048","Guerrero","Petatlán","guarderias",2,4829,130,35,"12"
"89","12048","Guerrero","Petatlán","asilos",0,4368,324,13,"12"
"90","12048","Guerrero","Petatlán","estancias",0,870,100,9,"12"
"91","12050","Guerrero","Pungarabato","guarderias",9,4619,130,27,"12"
"92","12050","Guerrero","Pungarabato","asilos",1,3213,324,9,"12"
"93","12050","Guerrero","Pungarabato","estancias",1,507,100,4,"12"
"94","12051","Guerrero","Quechultenango","guarderias",1,4985,130,37,"12"
"95","12051","Guerrero","Quechultenango","asilos",0,3031,324,9,"12"
"96","12051","Guerrero","Quechultenango","estancias",0,403,100,4,"12"
"97","12052","Guerrero","San Luis Acatlán","guarderias",1,6091,130,46,"12"
"98","12052","Guerrero","San Luis Acatlán","asilos",0,3349,324,10,"12"
"99","12052","Guerrero","San Luis Acatlán","estancias",0,558,100,6,"12"
"100","12053","Guerrero","San Marcos","guarderias",3,5345,130,38,"12"
"101","12053","Guerrero","San Marcos","asilos",0,5432,324,17,"12"
"102","12053","Guerrero","San Marcos","estancias",0,607,100,6,"12"
"103","12054","Guerrero","San Miguel Totolapan","guarderias",1,3610,130,27,"12"
"104","12054","Guerrero","San Miguel Totolapan","asilos",0,2064,324,6,"12"
"105","12054","Guerrero","San Miguel Totolapan","estancias",0,350,100,4,"12"
"106","12055","Guerrero","Taxco de Alarcón","guarderias",6,10172,130,72,"12"
"107","12055","Guerrero","Taxco de Alarcón","asilos",0,10294,324,32,"12"
"108","12055","Guerrero","Taxco de Alarcón","estancias",2,1146,100,9,"12"
"109","12056","Guerrero","Tecoanapa","guarderias",1,5737,130,43,"12"
"110","12056","Guerrero","Tecoanapa","asilos",0,3723,324,11,"12"
"111","12056","Guerrero","Tecoanapa","estancias",0,424,100,4,"12"
"112","12057","Guerrero","Técpan de Galeana","guarderias",1,7341,130,55,"12"
"113","12057","Guerrero","Técpan de Galeana","asilos",0,5902,324,18,"12"
"114","12057","Guerrero","Técpan de Galeana","estancias",0,783,100,8,"12"
"115","12058","Guerrero","Teloloapan","guarderias",3,6721,130,49,"12"
"116","12058","Guerrero","Teloloapan","asilos",0,5465,324,17,"12"
"117","12058","Guerrero","Teloloapan","estancias",0,641,100,6,"12"
"118","12059","Guerrero","Tepecoacuilco de Trujano","guarderias",2,3925,130,28,"12"
"119","12059","Guerrero","Tepecoacuilco de Trujano","asilos",0,3430,324,11,"12"
"120","12059","Guerrero","Tepecoacuilco de Trujano","estancias",0,487,100,5,"12"
"121","12061","Guerrero","Tixtla de Guerrero","guarderias",3,4484,130,31,"12"
"122","12061","Guerrero","Tixtla de Guerrero","asilos",0,3746,324,12,"12"
"123","12061","Guerrero","Tixtla de Guerrero","estancias",0,529,100,5,"12"
"124","12064","Guerrero","Tlalchapa","guarderias",1,1288,130,9,"12"
"125","12064","Guerrero","Tlalchapa","asilos",0,1623,324,5,"12"
"126","12064","Guerrero","Tlalchapa","estancias",0,172,100,2,"12"
"127","12066","Guerrero","Tlapa de Comonfort","guarderias",8,13505,130,96,"12"
"128","12066","Guerrero","Tlapa de Comonfort","asilos",0,5288,324,16,"12"
"129","12066","Guerrero","Tlapa de Comonfort","estancias",0,1161,100,12,"12"
"130","12067","Guerrero","Tlapehuala","guarderias",2,2650,130,18,"12"
"131","12067","Guerrero","Tlapehuala","asilos",0,2279,324,7,"12"
"132","12067","Guerrero","Tlapehuala","estancias",0,259,100,3,"12"
"133","12069","Guerrero","Xalpatláhuac","guarderias",1,1866,130,13,"12"
"134","12069","Guerrero","Xalpatláhuac","asilos",0,1107,324,3,"12"
"135","12069","Guerrero","Xalpatláhuac","estancias",0,87,100,1,"12"
"136","12070","Guerrero","Xochihuehuetlán","guarderias",1,977,130,7,"12"
"137","12070","Guerrero","Xochihuehuetlán","asilos",0,946,324,3,"12"
"138","12070","Guerrero","Xochihuehuetlán","estancias",0,81,100,1,"12"
"139","12075","Guerrero","Eduardo Neri","guarderias",4,6275,130,44,"12"
"140","12075","Guerrero","Eduardo Neri","asilos",1,3500,324,10,"12"
"141","12075","Guerrero","Eduardo Neri","estancias",1,475,100,4,"12"
"142","12077","Guerrero","Marquelia","guarderias",2,1697,130,11,"12"
"143","12077","Guerrero","Marquelia","asilos",0,1263,324,4,"12"
"144","12077","Guerrero","Marquelia","estancias",0,218,100,2,"12"
"145","12080","Guerrero","Juchitán","guarderias",1,849,130,6,"12"
"146","12080","Guerrero","Juchitán","asilos",0,895,324,3,"12"
"147","12080","Guerrero","Juchitán","estancias",0,131,100,1,"12"
"148","12002","Guerrero","Ahuacuotzingo","guarderias",0,0,130,0,"12"
"149","12002","Guerrero","Ahuacuotzingo","asilos",0,0,324,0,"12"
"150","12002","Guerrero","Ahuacuotzingo","estancias",0,0,100,0,"12"
"151","12004","Guerrero","Alcozauca de Guerrero","guarderias",0,0,130,0,"12"
"152","12004","Guerrero","Alcozauca de Guerrero","asilos",0,0,324,0,"12"
"153","12004","Guerrero","Alcozauca de Guerrero","estancias",0,0,100,0,"12"
"154","12006","Guerrero","Apaxtla","guarderias",0,0,130,0,"12"
"155","12006","Guerrero","Apaxtla","asilos",0,0,324,0,"12"
"156","12006","Guerrero","Apaxtla","estancias",0,0,100,0,"12"
"157","12008","Guerrero","Atenango del Río","guarderias",0,0,130,0,"12"
"158","12008","Guerrero","Atenango del Río","asilos",0,0,324,0,"12"
"159","12008","Guerrero","Atenango del Río","estancias",0,0,100,0,"12"
"160","12009","Guerrero","Atlamajalcingo del Monte","guarderias",0,0,130,0,"12"
"161","12009","Guerrero","Atlamajalcingo del Monte","asilos",0,0,324,0,"12"
"162","12009","Guerrero","Atlamajalcingo del Monte","estancias",0,0,100,0,"12"
"163","12010","Guerrero","Atlixtac","guarderias",0,0,130,0,"12"
"164","12010","Guerrero","Atlixtac","asilos",0,0,324,0,"12"
"165","12010","Guerrero","Atlixtac","estancias",0,0,100,0,"12"
"166","12011","Guerrero","Atoyac de Álvarez","guarderias",0,0,130,0,"12"
"167","12011","Guerrero","Atoyac de Álvarez","asilos",0,0,324,0,"12"
"168","12011","Guerrero","Atoyac de Álvarez","estancias",0,0,100,0,"12"
"169","12014","Guerrero","Benito Juárez","guarderias",0,0,130,0,"12"
"170","12014","Guerrero","Benito Juárez","asilos",0,0,324,0,"12"
"171","12014","Guerrero","Benito Juárez","estancias",0,0,100,0,"12"
"172","12016","Guerrero","Coahuayutla de José María Izazaga","guarderias",0,0,130,0,"12"
"173","12016","Guerrero","Coahuayutla de José María Izazaga","asilos",0,0,324,0,"12"
"174","12016","Guerrero","Coahuayutla de José María Izazaga","estancias",0,0,100,0,"12"
"175","12017","Guerrero","Cocula","guarderias",0,0,130,0,"12"
"176","12017","Guerrero","Cocula","asilos",0,0,324,0,"12"
"177","12017","Guerrero","Cocula","estancias",0,0,100,0,"12"
"178","12019","Guerrero","Copalillo","guarderias",0,0,130,0,"12"
"179","12019","Guerrero","Copalillo","asilos",0,0,324,0,"12"
"180","12019","Guerrero","Copalillo","estancias",0,0,100,0,"12"
"181","12020","Guerrero","Copanatoyac","guarderias",0,0,130,0,"12"
"182","12020","Guerrero","Copanatoyac","asilos",0,0,324,0,"12"
"183","12020","Guerrero","Copanatoyac","estancias",0,0,100,0,"12"
"184","12026","Guerrero","Cuetzala del Progreso","guarderias",0,0,130,0,"12"
"185","12026","Guerrero","Cuetzala del Progreso","asilos",0,0,324,0,"12"
"186","12026","Guerrero","Cuetzala del Progreso","estancias",0,0,100,0,"12"
"187","12031","Guerrero","General Canuto A. Neri","guarderias",0,0,130,0,"12"
"188","12031","Guerrero","General Canuto A. Neri","asilos",0,0,324,0,"12"
"189","12031","Guerrero","General Canuto A. Neri","estancias",0,0,100,0,"12"
"190","12036","Guerrero","Igualapa","guarderias",0,0,130,0,"12"
"191","12036","Guerrero","Igualapa","asilos",0,0,324,0,"12"
"192","12036","Guerrero","Igualapa","estancias",0,0,100,0,"12"
"193","12041","Guerrero","Malinaltepec","guarderias",0,0,130,0,"12"
"194","12041","Guerrero","Malinaltepec","asilos",0,0,324,0,"12"
"195","12041","Guerrero","Malinaltepec","estancias",0,0,100,0,"12"
"196","12043","Guerrero","Metlatónoc","guarderias",0,0,130,0,"12"
"197","12043","Guerrero","Metlatónoc","asilos",0,0,324,0,"12"
"198","12043","Guerrero","Metlatónoc","estancias",0,0,100,0,"12"
"199","12047","Guerrero","Pedro Ascencio Alquisiras","guarderias",0,0,130,0,"12"
"200","12047","Guerrero","Pedro Ascencio Alquisiras","asilos",0,0,324,0,"12"
"201","12047","Guerrero","Pedro Ascencio Alquisiras","estancias",0,0,100,0,"12"
"202","12049","Guerrero","Pilcaya","guarderias",0,0,130,0,"12"
"203","12049","Guerrero","Pilcaya","asilos",0,0,324,0,"12"
"204","12049","Guerrero","Pilcaya","estancias",0,0,100,0,"12"
"205","12060","Guerrero","Tetipac","guarderias",0,0,130,0,"12"
"206","12060","Guerrero","Tetipac","asilos",0,0,324,0,"12"
"207","12060","Guerrero","Tetipac","estancias",0,0,100,0,"12"
"208","12062","Guerrero","Tlacoachistlahuaca","guarderias",0,0,130,0,"12"
"209","12062","Guerrero","Tlacoachistlahuaca","asilos",0,0,324,0,"12"
"210","12062","Guerrero","Tlacoachistlahuaca","estancias",0,0,100,0,"12"
"211","12063","Guerrero","Tlacoapa","guarderias",0,0,130,0,"12"
"212","12063","Guerrero","Tlacoapa","asilos",0,0,324,0,"12"
"213","12063","Guerrero","Tlacoapa","estancias",0,0,100,0,"12"
"214","12065","Guerrero","Tlalixtaquilla de Maldonado","guarderias",0,0,130,0,"12"
"215","12065","Guerrero","Tlalixtaquilla de Maldonado","asilos",0,0,324,0,"12"
"216","12065","Guerrero","Tlalixtaquilla de Maldonado","estancias",0,0,100,0,"12"
"217","12068","Guerrero","La Unión de Isidoro Montes de Oca","guarderias",0,0,130,0,"12"
"218","12068","Guerrero","La Unión de Isidoro Montes de Oca","asilos",0,0,324,0,"12"
"219","12068","Guerrero","La Unión de Isidoro Montes de Oca","estancias",0,0,100,0,"12"
"220","12071","Guerrero","Xochistlahuaca","guarderias",0,0,130,0,"12"
"221","12071","Guerrero","Xochistlahuaca","asilos",0,0,324,0,"12"
"222","12071","Guerrero","Xochistlahuaca","estancias",0,0,100,0,"12"
"223","12072","Guerrero","Zapotitlán Tablas","guarderias",0,0,130,0,"12"
"224","12072","Guerrero","Zapotitlán Tablas","asilos",0,0,324,0,"12"
"225","12072","Guerrero","Zapotitlán Tablas","estancias",0,0,100,0,"12"
"226","12073","Guerrero","Zirándaro","guarderias",0,0,130,0,"12"
"227","12073","Guerrero","Zirándaro","asilos",0,0,324,0,"12"
"228","12073","Guerrero","Zirándaro","estancias",0,0,100,0,"12"
"229","12074","Guerrero","Zitlala","guarderias",0,0,130,0,"12"
"230","12074","Guerrero","Zitlala","asilos",0,0,324,0,"12"
"231","12074","Guerrero","Zitlala","estancias",0,0,100,0,"12"
"232","12076","Guerrero","Acatepec","guarderias",0,0,130,0,"12"
"233","12076","Guerrero","Acatepec","asilos",0,0,324,0,"12"
"234","12076","Guerrero","Acatepec","estancias",0,0,100,0,"12"
"235","12078","Guerrero","Cochoapa el Grande","guarderias",0,0,130,0,"12"
"236","12078","Guerrero","Cochoapa el Grande","asilos",0,0,324,0,"12"
"237","12078","Guerrero","Cochoapa el Grande","estancias",0,0,100,0,"12"
"238","12079","Guerrero","José Joaquín de Herrera","guarderias",0,0,130,0,"12"
"239","12079","Guerrero","José Joaquín de Herrera","asilos",0,0,324,0,"12"
"240","12079","Guerrero","José Joaquín de Herrera","estancias",0,0,100,0,"12"
"241","12081","Guerrero","Iliatenco","guarderias",0,0,130,0,"12"
"242","12081","Guerrero","Iliatenco","asilos",0,0,324,0,"12"
"243","12081","Guerrero","Iliatenco","estancias",0,0,100,0,"12"
