"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"226","20545","Oaxaca","Teotitlán de Flores Magón","guarderias",1,1119,130,8,"20"
"227","20545","Oaxaca","Teotitlán de Flores Magón","asilos",0,850,324,3,"20"
"228","20545","Oaxaca","Teotitlán de Flores Magón","estancias",0,108,100,1,"20"
"229","20550","Oaxaca","San Jerónimo Tlacochahuaya","guarderias",2,482,130,2,"20"
"230","20550","Oaxaca","San Jerónimo Tlacochahuaya","asilos",0,587,324,2,"20"
"231","20550","Oaxaca","San Jerónimo Tlacochahuaya","estancias",0,72,100,1,"20"
"232","20551","Oaxaca","Tlacolula de Matamoros","guarderias",2,3216,130,23,"20"
"233","20551","Oaxaca","Tlacolula de Matamoros","asilos",0,2310,324,7,"20"
"234","20551","Oaxaca","Tlacolula de Matamoros","estancias",0,256,100,3,"20"
"235","20553","Oaxaca","Tlalixtac de Cabrera","guarderias",1,1193,130,8,"20"
"236","20553","Oaxaca","Tlalixtac de Cabrera","asilos",2,779,324,0,"20"
"237","20553","Oaxaca","Tlalixtac de Cabrera","estancias",0,101,100,1,"20"
"238","20557","Oaxaca","Unión Hidalgo","guarderias",2,1246,130,8,"20"
"239","20557","Oaxaca","Unión Hidalgo","asilos",0,1666,324,5,"20"
"240","20557","Oaxaca","Unión Hidalgo","estancias",0,185,100,2,"20"
"241","20559","Oaxaca","San Juan Bautista Valle Nacional","guarderias",1,2655,130,19,"20"
"242","20559","Oaxaca","San Juan Bautista Valle Nacional","asilos",0,1976,324,6,"20"
"243","20559","Oaxaca","San Juan Bautista Valle Nacional","estancias",0,426,100,4,"20"
"244","20565","Oaxaca","Villa de Zaachila","guarderias",1,4834,130,36,"20"
"245","20565","Oaxaca","Villa de Zaachila","asilos",1,2861,324,8,"20"
"246","20565","Oaxaca","Villa de Zaachila","estancias",0,374,100,4,"20"
"247","20001","Oaxaca","Abejones","guarderias",0,0,130,0,"20"
"248","20001","Oaxaca","Abejones","asilos",0,0,324,0,"20"
"249","20001","Oaxaca","Abejones","estancias",0,0,100,0,"20"
"250","20002","Oaxaca","Acatlán de Pérez Figueroa","guarderias",0,0,130,0,"20"
"251","20002","Oaxaca","Acatlán de Pérez Figueroa","asilos",0,0,324,0,"20"
"252","20002","Oaxaca","Acatlán de Pérez Figueroa","estancias",0,0,100,0,"20"
"253","20003","Oaxaca","Asunción Cacalotepec","guarderias",0,0,130,0,"20"
"254","20003","Oaxaca","Asunción Cacalotepec","asilos",0,0,324,0,"20"
"255","20003","Oaxaca","Asunción Cacalotepec","estancias",0,0,100,0,"20"
"256","20004","Oaxaca","Asunción Cuyotepeji","guarderias",0,0,130,0,"20"
"257","20004","Oaxaca","Asunción Cuyotepeji","asilos",0,0,324,0,"20"
"258","20004","Oaxaca","Asunción Cuyotepeji","estancias",0,0,100,0,"20"
"259","20007","Oaxaca","Asunción Ocotlán","guarderias",0,0,130,0,"20"
"260","20007","Oaxaca","Asunción Ocotlán","asilos",0,0,324,0,"20"
"261","20007","Oaxaca","Asunción Ocotlán","estancias",0,0,100,0,"20"
"262","20008","Oaxaca","Asunción Tlacolulita","guarderias",0,0,130,0,"20"
"263","20008","Oaxaca","Asunción Tlacolulita","asilos",0,0,324,0,"20"
"264","20008","Oaxaca","Asunción Tlacolulita","estancias",0,0,100,0,"20"
"265","20009","Oaxaca","Ayotzintepec","guarderias",0,0,130,0,"20"
"266","20009","Oaxaca","Ayotzintepec","asilos",0,0,324,0,"20"
"267","20009","Oaxaca","Ayotzintepec","estancias",0,0,100,0,"20"
"268","20011","Oaxaca","Calihualá","guarderias",0,0,130,0,"20"
"269","20011","Oaxaca","Calihualá","asilos",0,0,324,0,"20"
"270","20011","Oaxaca","Calihualá","estancias",0,0,100,0,"20"
"271","20012","Oaxaca","Candelaria Loxicha","guarderias",0,0,130,0,"20"
"272","20012","Oaxaca","Candelaria Loxicha","asilos",0,0,324,0,"20"
"273","20012","Oaxaca","Candelaria Loxicha","estancias",0,0,100,0,"20"
"274","20014","Oaxaca","Ciudad Ixtepec","guarderias",0,0,130,0,"20"
"275","20014","Oaxaca","Ciudad Ixtepec","asilos",0,0,324,0,"20"
"276","20014","Oaxaca","Ciudad Ixtepec","estancias",0,0,100,0,"20"
"277","20015","Oaxaca","Coatecas Altas","guarderias",0,0,130,0,"20"
"278","20015","Oaxaca","Coatecas Altas","asilos",0,0,324,0,"20"
"279","20015","Oaxaca","Coatecas Altas","estancias",0,0,100,0,"20"
"280","20016","Oaxaca","Coicoyán de las Flores","guarderias",0,0,130,0,"20"
"281","20016","Oaxaca","Coicoyán de las Flores","asilos",0,0,324,0,"20"
"282","20016","Oaxaca","Coicoyán de las Flores","estancias",0,0,100,0,"20"
"283","20017","Oaxaca","La Compañía","guarderias",0,0,130,0,"20"
"284","20017","Oaxaca","La Compañía","asilos",0,0,324,0,"20"
"285","20017","Oaxaca","La Compañía","estancias",0,0,100,0,"20"
"286","20018","Oaxaca","Concepción Buenavista","guarderias",0,0,130,0,"20"
"287","20018","Oaxaca","Concepción Buenavista","asilos",0,0,324,0,"20"
"288","20018","Oaxaca","Concepción Buenavista","estancias",0,0,100,0,"20"
"289","20019","Oaxaca","Concepción Pápalo","guarderias",0,0,130,0,"20"
"290","20019","Oaxaca","Concepción Pápalo","asilos",0,0,324,0,"20"
"291","20019","Oaxaca","Concepción Pápalo","estancias",0,0,100,0,"20"
"292","20020","Oaxaca","Constancia del Rosario","guarderias",0,0,130,0,"20"
"293","20020","Oaxaca","Constancia del Rosario","asilos",0,0,324,0,"20"
"294","20020","Oaxaca","Constancia del Rosario","estancias",0,0,100,0,"20"
"295","20022","Oaxaca","Cosoltepec","guarderias",0,0,130,0,"20"
"296","20022","Oaxaca","Cosoltepec","asilos",0,0,324,0,"20"
"297","20022","Oaxaca","Cosoltepec","estancias",0,0,100,0,"20"
"298","20024","Oaxaca","Cuyamecalco Villa de Zaragoza","guarderias",0,0,130,0,"20"
"299","20024","Oaxaca","Cuyamecalco Villa de Zaragoza","asilos",0,0,324,0,"20"
"300","20024","Oaxaca","Cuyamecalco Villa de Zaragoza","estancias",0,0,100,0,"20"
"301","20025","Oaxaca","Chahuites","guarderias",0,0,130,0,"20"
"302","20025","Oaxaca","Chahuites","asilos",0,0,324,0,"20"
"303","20025","Oaxaca","Chahuites","estancias",0,0,100,0,"20"
"304","20026","Oaxaca","Chalcatongo de Hidalgo","guarderias",0,0,130,0,"20"
"305","20026","Oaxaca","Chalcatongo de Hidalgo","asilos",0,0,324,0,"20"
"306","20026","Oaxaca","Chalcatongo de Hidalgo","estancias",0,0,100,0,"20"
"307","20027","Oaxaca","Chiquihuitlán de Benito Juárez","guarderias",0,0,130,0,"20"
"308","20027","Oaxaca","Chiquihuitlán de Benito Juárez","asilos",0,0,324,0,"20"
"309","20027","Oaxaca","Chiquihuitlán de Benito Juárez","estancias",0,0,100,0,"20"
"310","20028","Oaxaca","Heroica Ciudad de Ejutla de Crespo","guarderias",0,0,130,0,"20"
"311","20028","Oaxaca","Heroica Ciudad de Ejutla de Crespo","asilos",0,0,324,0,"20"
"312","20028","Oaxaca","Heroica Ciudad de Ejutla de Crespo","estancias",0,0,100,0,"20"
"313","20029","Oaxaca","Eloxochitlán de Flores Magón","guarderias",0,0,130,0,"20"
"314","20029","Oaxaca","Eloxochitlán de Flores Magón","asilos",0,0,324,0,"20"
"315","20029","Oaxaca","Eloxochitlán de Flores Magón","estancias",0,0,100,0,"20"
"316","20031","Oaxaca","Tamazulápam del Espíritu Santo","guarderias",0,0,130,0,"20"
"317","20031","Oaxaca","Tamazulápam del Espíritu Santo","asilos",0,0,324,0,"20"
"318","20031","Oaxaca","Tamazulápam del Espíritu Santo","estancias",0,0,100,0,"20"
"319","20032","Oaxaca","Fresnillo de Trujano","guarderias",0,0,130,0,"20"
"320","20032","Oaxaca","Fresnillo de Trujano","asilos",0,0,324,0,"20"
"321","20032","Oaxaca","Fresnillo de Trujano","estancias",0,0,100,0,"20"
"322","20034","Oaxaca","Guadalupe de Ramírez","guarderias",0,0,130,0,"20"
"323","20034","Oaxaca","Guadalupe de Ramírez","asilos",0,0,324,0,"20"
"324","20034","Oaxaca","Guadalupe de Ramírez","estancias",0,0,100,0,"20"
"325","20035","Oaxaca","Guelatao de Juárez","guarderias",0,0,130,0,"20"
"326","20035","Oaxaca","Guelatao de Juárez","asilos",0,0,324,0,"20"
"327","20035","Oaxaca","Guelatao de Juárez","estancias",0,0,100,0,"20"
"328","20036","Oaxaca","Guevea de Humboldt","guarderias",0,0,130,0,"20"
"329","20036","Oaxaca","Guevea de Humboldt","asilos",0,0,324,0,"20"
"330","20036","Oaxaca","Guevea de Humboldt","estancias",0,0,100,0,"20"
"331","20037","Oaxaca","Mesones Hidalgo","guarderias",0,0,130,0,"20"
"332","20037","Oaxaca","Mesones Hidalgo","asilos",0,0,324,0,"20"
"333","20037","Oaxaca","Mesones Hidalgo","estancias",0,0,100,0,"20"
